,Unnamed: 0,Mô tả,text_cleaned
29,29,"bán đất biệt thự 2 mặt tiền bên cạnh công viên đường tôn thất dương kỵ view sông, hòa xuân, cẩm lệ - diện tích 256m2(12,4x21)- hướng tây nam- vị trí: 2mt mặt tiền đường tôn thất dương kỵ và công viên ngay sát bên hông nhà, view sông và cầu nguyễn tri phương tuyệt đẹp thoáng mát. khu nghỉ dưỡng bên cạnh nhiều biệt thự sang trọng, tiện ích xung quanh đầy đủ.- giá bán đến công chứng 12,5 tỷ có thương lượng - lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1: 12 vũ văn dũng, sơn trà vpkd2: trục shophouse kđt fpt nhs","bán đất biệt thự 2 mặt tiền bên cạnh công viên đường tôn thất dương kỵ view sông, hòa xuân, cẩm lệ diện tích 256m2 (12,4 x 21) hướng tây nam vị trí 2mt mặt tiền đường tôn thất dương kỵ và công viên ngay sát bên hông nhà, view sông và cầu nguyễn tri phương tuyệt đẹp thoáng mát. khu nghỉ dưỡng bên cạnh nhiều biệt thự sang trọng, tiện ích xung quanh đầy đủ. giá bán đến công chứng 12,5 tỷ có thương lượng lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1 12 vũ văn dũng, sơn trà vpkd2 trục shophouse kđt fpt nhs"
30,30,"bán lô đất đẹp 2 mặt tiền đường phan huy chú và bùi thị xuân cách trần hưng đạo chỉ 50m gần ngay dự án cosmo sungroup, an hải tây, sơn trà - diện tích: 110m2 (7,5 x15 ) - hiện trạng: đất trống 2 mt đường 7m5 - cách mặt tiền trần hưng đạo 50m, đối diện là công viên, gần cầu trần thị, vị trí đẹp, phù hợp mua ở kinh doanh, xây tòa... - giá bán đến công chứng 13,5 tỷ có thương lượng - lh: call/zalobđs newlands chuyên nhà đất thổ cư đà nẵng+ pkd 1: 12 vũ văn dũng , sơn trà+ pkd 3: shophouse fpt, nhs","bán lô đất đẹp 2 mặt tiền đường phan huy chú và bùi thị xuân cách trần hưng đạo chỉ 50m gần ngay dự án cosmo sungroup, an hải tây, sơn trà diện tích 110m2 (7,5 x 15 ) hiện trạng đất trống 2 mt đường 7m5 cách mặt tiền trần hưng đạo 50m, đối diện là công viên, gần cầu trần thị, vị trí đẹp, phù hợp mua ở kinh doanh, xây tòa... giá bán đến công chứng 13,5 tỷ có thương lượng lh call/zalobđs newlands chuyên nhà đất thổ cư đà nẵng pkd 1 12 vũ văn dũng , sơn trà pkd 3 shophouse fpt, nhs"
31,31,"bán rẻ nhà đẹp giá rẻ 4 tầng hồ hán thương, tuyến kinh doanh thương mại 15m, trục thông đến sông hàn, nại hiên đông, sơn trà.- dt: 100m2, 5x20, đường 15m, lề 6m, hướng tây bắc.- nhà 4 tầng, xây theo thiết kế phong cách cổ hiện đại, có 3pn, 3wc, không gian thờ, tất cả các phòng đều rất thoáng.- tầng 1 trống suốt, thuận tiện kinh doanh,.- trục 15m, thông sông hàn, tuyến kinh doanh tiềm năng, đã có nhiều căn hộ, khách sạn hoạt động.- giá bán đến công chứng: 7ty5 ( giá cũ 9ty8)- liên hệ: zalo/call- bất động sản newlands chuyên nhà đất thổ cư đà nẵng+ pkd1: 12 vũ văn dũng, sơn trà+ pkd2: shophouae fpt , ngũ hành sơn.","bán rẻ nhà đẹp giá rẻ 4 tầng hồ hán thương, tuyến kinh doanh thương mại 15m, trục thông đến sông hàn, nại hiên đông, sơn trà. dt 100m2, 5 x 20, đường 15m, lề 6m, hướng tây bắc. nhà 4 tầng, xây theo thiết kế phong cách cổ hiện đại, có 3pn, 3wc, không gian thờ, tất cả các phòng đều rất thoáng. tầng 1 trống suốt, thuận tiện kinh doanh,. trục 15m, thông sông hàn, tuyến kinh doanh tiềm năng, đã có nhiều căn hộ, khách sạn hoạt động. giá bán đến công chứng 7ty5 ( giá cũ 9ty8) liên hệ zalo/call bất động sản newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 shophouae fpt , ngũ hành sơn."
32,32,"bán lô đất sạch đẹp đường lê văn thủ - nam việt á gd1, khuê mỹ, ngũ hành sơn.- diện tích: 100m2 (5x20)- hướng: đông bắc- đường 7m5, lề 4m- vị trí: lô đất sạch đẹp nằm ở đoạn đầu đường lê văn thủ, gần trần hữu độ, đi ra sông vài bước chân. gần khu biệt thự mỹ đa tây, gần lãnh sự quán trung quốc, xung quanh nhà cửa đông đúc, dân trí cao. hướng đông bắc mát mẻ, rất thích hợp mua xây ở, xây căn hộ cho thuê,…- gía bán đến công chứng: 4,7 tỷ- liên hệ:zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng+ pkd1: 12 vũ văn dũng, sơn trà+ pkd2: trục shophouse fpt, ngũ hành sơn","bán lô đất sạch đẹp đường lê văn thủ nam việt á gd1, khuê mỹ, ngũ hành sơn. diện tích 100m2 (5 x 20) hướng đông bắc đường 7m5, lề 4m vị trí lô đất sạch đẹp nằm ở đoạn đầu đường lê văn thủ, gần trần hữu độ, đi ra sông vài bước chân. gần khu biệt thự mỹ đa tây, gần lãnh sự quán trung quốc, xung quanh nhà cửa đông đúc, dân trí cao. hướng đông bắc mát mẻ, rất thích hợp mua xây ở, xây căn hộ cho thuê,... gía bán đến công chứng 4,7 tỷ liên hệ zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 trục shophouse fpt, ngũ hành sơn"
33,33,"bán rẻ lô đất đẹp đường diên hồng - b1.60,1x- hòa xuân - giá đầu tư - diện tích 100m2 (5x20)- hướng tây nam - lô sạch đẹp - vị trí: mt đại lộ diên hồng, trục giữa kđt hòa xuân, block b1.60 đường 21m có con lương giữa, gần 29/3, mua ở kinh doanh, làm công ty, đầu tư tốt- giá bán đầu tư chỉ 4,3 tỷ có thương lượng (bán đến công chứng)- liên hệ: zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng+ pkd1: 12 vũ văn dũng, sơn trà+ pkd2: trục shophouse kđt fpt nhs","bán rẻ lô đất đẹp đường diên hồng b1.60,1x hòa xuân giá đầu tư diện tích 100m2 (5 x 20) hướng tây nam lô sạch đẹp vị trí mt đại lộ diên hồng, trục giữa kđt hòa xuân, block b1.60 đường 21m có con lương giữa, gần 29/3, mua ở kinh doanh, làm công ty, đầu tư tốt giá bán đầu tư chỉ 4,3 tỷ có thương lượng (bán đến công chứng) liên hệ zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 trục shophouse kđt fpt nhs"
34,34,"bán toà nhà văn phòng 9 tầng + hầm đường lớn trung tâm quận sơn trà đang cho thuê 2.5 tỷ/năm- dtđ: 10x25m (250m2), dt sàn: 1927m2, hướng đn- vị trí: thuộc phường an hải bắc quận sơn trà, trung tâm các tuyến đường lớn, gần biển mỹ khê (khoảng 1km tới biển), cách cầu sông hàn, vincom khoảng 2km.- toà nhà hiện đang cho cty lớn thuê với giá 210tr/tháng (2.5tỷ/năm), hợp đồng 5 năm, thời hạn còn 4.5 năm. toà nhà còn rất mới, đi vào hoạt động đầu năm 2022.- pháp lý: toà nhà đã hoàn công đầy đủ, pccc đảm bảo an toàn và đầy đủ theo nghị định mới.- giá bán đến công chứng: 48 tỷ còn tl với khách thiện chí mua------------------------------------ liên hệ xem nhà: … call/zalo (vui lòng hẹn trước).bđs newlands chuyên nhà đất thổ cư đà nẵngpkd1: 12 vũ văn dũngpkd2: trục shophouse fpt ngũ hành sơn.","bán toà nhà văn phòng 9 tầng hầm đường lớn trung tâm quận sơn trà đang cho thuê 2.5 tỷ/năm dtđ 10 x 25m (250m2), dt sàn 1927m2, hướng đn vị trí thuộc phường an hải bắc quận sơn trà, trung tâm các tuyến đường lớn, gần biển mỹ khê (khoảng 1km tới biển), cách cầu sông hàn, vincom khoảng 2km. toà nhà hiện đang cho cty lớn thuê với giá 210tr/tháng (2.5tỷ/năm), hợp đồng 5 năm, thời hạn còn 4.5 năm. toà nhà còn rất mới, đi vào hoạt động đầu năm 2022. pháp lý toà nhà đã hoàn công đầy đủ, pccc đảm bảo an toàn và đầy đủ theo nghị định mới. giá bán đến công chứng 48 tỷ còn tl với khách thiện chí mua liên hệ xem nhà ... call/zalo (vui lòng hẹn trước). bđs newlands chuyên nhà đất thổ cư đà nẵngpkd1 12 vũ văn dũngpkd2 trục shophouse fpt ngũ hành sơn."
35,35,"bán tòa căn hộ 5 tầng mặt tiền đường nguyễn chí thanh, hải châu, đà nẵng.- diện tích: 139m2 (5 x28) nở hậu, đường 10m5, vỉa hè 4,5 m.- công năng: tòa nhà 5 tầng,  nhà có 12 căn hộ studio trang bị nội thất cao cấp cho thuê ổn định. đã trang bị hệ thống pccc (được cấp giấy phép). có trang bị thang máy. phù hợp nhà đầu tư mua để ở và cho thuê các căn hộ còn lại.- vị trí: gần hùng vương, nhà hát trưng vương, khu trung tâm sầm uất bậc nhất của thành phố.- giá bán đến công chứng: 18 tỷ tl.- liên hệ xem nhà:   call/zalo.bđs newlands chuyên nhà đất thổ cư đà nẵng.+ pkd1: 12 vũ văn dũng, sơn trà.+ pkd2: 31 loseby, sơn trà.+ pkd3: trục shophouse fpt, ngũ hành sơn","bán tòa căn hộ 5 tầng mặt tiền đường nguyễn chí thanh, hải châu, đà nẵng. diện tích 139m2 (5 x 28) nở hậu, đường 10m5, vỉa hè 4,5 m. công năng tòa nhà 5 tầng, nhà có 12 căn hộ studio trang bị nội thất cao cấp cho thuê ổn định. đã trang bị hệ thống pccc (được cấp giấy phép). có trang bị thang máy. phù hợp nhà đầu tư mua để ở và cho thuê các căn hộ còn lại. vị trí gần hùng vương, nhà hát trưng vương, khu trung tâm sầm uất bậc nhất của thành phố. giá bán đến công chứng 18 tỷ tl. liên hệ xem nhà call/zalo.bđs newlands chuyên nhà đất thổ cư đà nẵng. pkd1 12 vũ văn dũng, sơn trà. pkd2 31 loseby, sơn trà. pkd3 trục shophouse fpt, ngũ hành sơn"
36,36,"bán lô đất kẹp cống đường vũ xuân thiều, hòa xuân- diện tích: 100m2 (5x20)- hướng đông bắc- vị trí đẹp lô sát góc kẹp cống với lô góc đường tôn thất dương kỵ, đường 7m5 lề 4m, gần sông, đối diện dãy biệt thự đẹp, tuyến đường đẹp, phù hợp mua xây ở, đầu tư - giá bán đến công chứng  4,5 tỷ có thương lượng - liên hệ : zalo/call- bđs newlands chuyên nhà đất thổ cư đà nẵng.+ pkd1: 12 vũ văn dũng, sơn trà + pkd2: trục shophouse kđt fpt nhs","bán lô đất kẹp cống đường vũ xuân thiều, hòa xuân diện tích 100m2 (5 x 20) hướng đông bắc vị trí đẹp lô sát góc kẹp cống với lô góc đường tôn thất dương kỵ, đường 7m5 lề 4m, gần sông, đối diện dãy biệt thự đẹp, tuyến đường đẹp, phù hợp mua xây ở, đầu tư giá bán đến công chứng 4,5 tỷ có thương lượng liên hệ zalo/call bđs newlands chuyên nhà đất thổ cư đà nẵng. pkd1 12 vũ văn dũng, sơn trà pkd2 trục shophouse kđt fpt nhs"
37,37,"bán gấp lô đất 100m2 - 2 mặt tiền trước sau đường 10m5 trần nhân tông, p thọ quang, q sơn trà.- dt 100m2 (4,6x21.35)- hướng tây bắc.- vị trí 2mt đường 10m5 trần nhân tông và đường kiệt 3m phía sau nhà, tuyến đường thông dài, phù hợp vừa ở vừa kinh doanh.- giá bán gấp tới công chứng: 4,5 tỷ có tl- lh: zalo/callbất động sản newlands chuyên nhà đất thổ cư đà nẵng+ pkd1: 12 vũ văn dũng, sơn trà+ pkd2: trục shophouse fpt, nhs","bán gấp lô đất 100m2 2 mặt tiền trước sau đường 10m5 trần nhân tông, p thọ quang, q sơn trà. dt 100m2 (4,6 x 21.35) hướng tây bắc. vị trí 2mt đường 10m5 trần nhân tông và đường kiệt 3m phía sau nhà, tuyến đường thông dài, phù hợp vừa ở vừa kinh doanh. giá bán gấp tới công chứng 4,5 tỷ có tl lh zalo/callbất động sản newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 trục shophouse fpt, nhs"
38,38,"bán lô đất 2 mặt tiền trước và sau đường võ như hưng ngang 7m, gần đại học kinh tế, mỹ an, nhs- diện tích 91m2 (7×13) - hướng tây bắc - vị trí biệt thự 2 mặt tiền trước 5m5 lề 3m đường sau nhà 5m, song với đường ngũ hành sơn gần trường đh kinh tế đà nẵng, cách 500m ra bờ sông hàn và 5p đi xe đến bãi tắm mỹ khê. - giá bán đến công chứng 6,8 tỷ - lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng.+ pkd1: 12 vũ văn dũng, sơn trà.+ pkd2:trục shophouse kđt fpt nhs","bán lô đất 2 mặt tiền trước và sau đường võ như hưng ngang 7m, gần đại học kinh tế, mỹ an, nhs diện tích 91m2 (7 13) hướng tây bắc vị trí biệt thự 2 mặt tiền trước 5m5 lề 3m đường sau nhà 5m, song với đường ngũ hành sơn gần trường đh kinh tế đà nẵng, cách 500m ra bờ sông hàn và 5p đi xe đến bãi tắm mỹ khê. giá bán đến công chứng 6,8 tỷ lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng. pkd1 12 vũ văn dũng, sơn trà. pkd2 trục shophouse kđt fpt nhs"
39,39,"bán nhà 3 tầng mới đẹp 100% mt đường diệp minh châu, hoà xuân, cẩm lệ- dt : 100m(5x20)- hướng: tay nam - nhà 3 tầng móng băng kiên cố xây mới 100%. công năng: 3pn ( có pn dưới ), 4wc, sân xe ô tô, phòng khách, bếp, sân phơi, thờ….. thiết kế hiện đại, đẹp sang trọng, full nội thất mới chỉ cần xách vali vào ở ngay - vị trí: mt đường diệp minh châu, đường 7m5, lề 4m. dân cư ở kín, an ninh tốt, dân tri thức cao, gần chợ, gần trường học, tiện ích đầy đủ- giá bán đến công chứng  5,5 tỷ ( thương lượng)- lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1: 12 vũ văn dũng, sơn trà vpkd2: trục shophouse kđt fpt nhs","bán nhà 3 tầng mới đẹp 100 mt đường diệp minh châu, hoà xuân, cẩm lệ dt 100m (5 x 20) hướng tay nam nhà 3 tầng móng băng kiên cố xây mới 100 . công năng 3pn ( có pn dưới ), 4wc, sân xe ô tô, phòng khách, bếp, sân phơi, thờ..... thiết kế hiện đại, đẹp sang trọng, full nội thất mới chỉ cần xách vali vào ở ngay vị trí mt đường diệp minh châu, đường 7m5, lề 4m. dân cư ở kín, an ninh tốt, dân tri thức cao, gần chợ, gần trường học, tiện ích đầy đủ giá bán đến công chứng 5,5 tỷ ( thương lượng) lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1 12 vũ văn dũng, sơn trà vpkd2 trục shophouse kđt fpt nhs"
40,40,"bán tòa nhà 9 tầng 2 mặt tiền có hồ bơi và 26 căn hộ và khách sạn – phường nại hiên đông - sơn trà - đà nẵng.- diện tích đất 257,1 m2 . dt sàn xd: 1975 m2. chiều ngang 12,5 chiều dài 21 m .- đường 7m5 lề 4,5m . hướng tây bắc và tây nam -  công năng : gồm 26 căn hộ cao cấp nội thất đầy đủ . 1 tầng cho thuê văn phòng và tầng 1 làm siêu thị . đang kinh doanh thu nhập trên 100  tr/tháng, có hồ bơi trên sân thượng rất đẹp- có hệ thống phòng cháy chữa cháy tự động . không gian tầng 1 để xe 100m2. - thiết kế gồm 9 tầng , tòa mới xây rất đẹp , kiên cố , kiến trúc và nội thất rất đẹp và thông thoáng . - vị trí: tọa lạc tại quận sơn trà gần biển gần sông view ngắm cả thành phố và biển - thích hợp mua ở và khai thác cho thuê lại , đầu tư lâu dài. - giá bán đến công chứng: 26,5 tỷ tl.- liên hệ xem nhà:      call/zalo.bđs newlands chuyên nhà đất thổ cư đà nẵng+ pkd1: 12 vũ văn dũng, sơn trà+ pkd2: 31 loseby, sơn trà.+ pkd3: trục shophouse fpt, ngũ hành sơn.","bán tòa nhà 9 tầng 2 mặt tiền có hồ bơi và 26 căn hộ và khách sạn phường nại hiên đông sơn trà đà nẵng. diện tích đất 257,1 m2 . dt sàn xd 1975 m2. chiều ngang 12,5 chiều dài 21 m . đường 7m5 lề 4,5m . hướng tây bắc và tây nam công năng gồm 26 căn hộ cao cấp nội thất đầy đủ . 1 tầng cho thuê văn phòng và tầng 1 làm siêu thị . đang kinh doanh thu nhập trên 100 tr/tháng, có hồ bơi trên sân thượng rất đẹp có hệ thống phòng cháy chữa cháy tự động . không gian tầng 1 để xe 100m2. thiết kế gồm 9 tầng , tòa mới xây rất đẹp , kiên cố , kiến trúc và nội thất rất đẹp và thông thoáng . vị trí tọa lạc tại quận sơn trà gần biển gần sông view ngắm cả thành phố và biển thích hợp mua ở và khai thác cho thuê lại , đầu tư lâu dài. giá bán đến công chứng 26,5 tỷ tl. liên hệ xem nhà call/zalo.bđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby, sơn trà. pkd3 trục shophouse fpt, ngũ hành sơn."
41,41,"bán nhà 3 tầng 2mt vị trí kinh doanh đường 3 tháng 2 - thuận phước, quận hải châu-đà nẵng.- dt: 125m2 (5x25)- nhà hướng tây nam- nhà 3 tầng kiên cố, gồm mb kinh doanh tầng 1, pk, bếp, 5 phòng ngủ, 4wc, sân phơi- vị trí: mt đường 2 làn 33m, lề 5m, trục kết nối trung tâm thành phố đà nẵng và khu biển nguyễn tất thành, tuyến đường buôn bán kinh doanh - giá bán đến công chứng 15 tỷ có thương lượng - lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1: 12 vũ văn dũng, sơn trà vpkd2: trục shophouse kđt fpt nhs","bán nhà 3 tầng 2mt vị trí kinh doanh đường 3 tháng 2 thuận phước, quận hải châu đà nẵng. dt 125m2 (5 x 25) nhà hướng tây nam nhà 3 tầng kiên cố, gồm mb kinh doanh tầng 1, pk, bếp, 5 phòng ngủ, 4wc, sân phơi vị trí mt đường 2 làn 33m, lề 5m, trục kết nối trung tâm thành phố đà nẵng và khu biển nguyễn tất thành, tuyến đường buôn bán kinh doanh giá bán đến công chứng 15 tỷ có thương lượng lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1 12 vũ văn dũng, sơn trà vpkd2 trục shophouse kđt fpt nhs"
42,42,"bán nhà 3 tầng mặt tiền đường tôn thất đạm, phường xuân hà, quận thanh khê, đà nẵng.+ diện tích: 90m2 (4.5x20).+ kết cấu nhà 3 tầng gồm 4pn, 5wc, nhà kiên cố, kiến trúc đẹp, đang cho thuê 25tr/th+ vị trí mt đường rộng 10.5m, lề 7m mỗi bên. nằm gần biển nguyễn tất thành, trên con đường kinh doanh nhà hàng, khách sạn sầm uất.- giá bán đến công chứng 11,5 tỷ có thương lượng - lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1: 12 vũ văn dũng, sơn trà vpkd2: trục shophouse kđt fpt nhs","bán nhà 3 tầng mặt tiền đường tôn thất đạm, phường xuân hà, quận thanh khê, đà nẵng. diện tích 90m2 (4.5 x 20). kết cấu nhà 3 tầng gồm 4pn, 5wc, nhà kiên cố, kiến trúc đẹp, đang cho thuê 25tr/th vị trí mt đường rộng 10.5m, lề 7m mỗi bên. nằm gần biển nguyễn tất thành, trên con đường kinh doanh nhà hàng, khách sạn sầm uất. giá bán đến công chứng 11,5 tỷ có thương lượng lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1 12 vũ văn dũng, sơn trà vpkd2 trục shophouse kđt fpt nhs"
43,43,"bán đất tặng nhà đường cao bá quát ngay cầu rồng, quận sơn trà.- diện tích: 63,6m2 (4,38* 14,5m) hướng tn. trên đất có nhà cấp 4 gác lửng. - vị trí: mt cao bá quát đường 5m5, lề 2,5m. chỉ vài bước chân là ra tới cầu tình yêu, cầu rồng, chợ hà thân.- phù hợp mua ở, kinh doanh buôn bán, làm homestay…- giá bán tới công chứng: 5,2 tỷ tl.- lh zalo/callbất động sản newlands chuyên nhà đất thổ cư đà nẵng.+ pkd1: 12 vũ văn dũng, sơn trà.+ pkd2: trục shophouse fpt, ngũ hành sơn","bán đất tặng nhà đường cao bá quát ngay cầu rồng, quận sơn trà. diện tích 63,6m2 (4,38 * 14,5m) hướng tây nam. trên đất có nhà cấp 4 gác lửng. vị trí mt cao bá quát đường 5m5, lề 2,5m. chỉ vài bước chân là ra tới cầu tình yêu, cầu rồng, chợ hà thân. phù hợp mua ở, kinh doanh buôn bán, làm homestay... giá bán tới công chứng 5,2 tỷ tl. lh zalo/callbất động sản newlands chuyên nhà đất thổ cư đà nẵng. pkd1 12 vũ văn dũng, sơn trà. pkd2 trục shophouse fpt, ngũ hành sơn"
44,44,"bán nhà 3 tầng 2mt vị trí kinh doanh đường 3 tháng 2 - thuận phước, quận hải châu-đà nẵng.- dt: 106m2 ngang 11,4m nở hậu- nhà 3 tầng thiết kế kiểu cũ, chắc chắn, gồm 2 phòng khách, 5 phòng ngủ, 2 bếp, 2 phòng thờ, sân thượng, sân vườn- vị trí: 2mt đường 2 làn 33m, lề 5m kẹp kiệt 1,5m, trục kết nối trung tâm thành phố đà nẵng và khu biển nguyễn tất thành, tuyến đường buôn bán kinh doanh - giá bán đến công chứng 15 tỷ có thương lượng - lh : zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1: 12 vũ văn dũng, sơn trà vpkd2: trục shophouse kđt fpt nhs","bán nhà 3 tầng 2mt vị trí kinh doanh đường 3 tháng 2 thuận phước, quận hải châu đà nẵng. dt 106m2 ngang 11,4m nở hậu nhà 3 tầng thiết kế kiểu cũ, chắc chắn, gồm 2 phòng khách, 5 phòng ngủ, 2 bếp, 2 phòng thờ, sân thượng, sân vườn vị trí 2mt đường 2 làn 33m, lề 5m kẹp kiệt 1,5m, trục kết nối trung tâm thành phố đà nẵng và khu biển nguyễn tất thành, tuyến đường buôn bán kinh doanh giá bán đến công chứng 15 tỷ có thương lượng lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1 12 vũ văn dũng, sơn trà vpkd2 trục shophouse kđt fpt nhs"
45,45,"bán nhà 3 tầng mặt tiền đường 10m5 mai thúc lân, khu an thượng gần biển, mỹ an, ngũ hành sơn.- diện tích: 90,5m2, ngang 5m. hướng tây lệch nam.- đường rộng 10m5.- công năng: nhà 3 tầng mới hiện đại. thiết kế tầng 1 trống suốt tiện kinh doanh, bếp, phòng khách, 3 phòng ngủ, 6 wc.- vị trí: ngay khu phố tây an thượng, cách biển mỹ khê 500m, gần nguyễn văn thoại, tuyến đường kinh doanh tốt.- giá bán đến công chứng: 13,5 tỷ tl.- liên hệ xem nhà:     call/zalo.bđs newlands chuyên nhà đất thổ cư đà nẵng.+ pkd1: 12 vũ văn dũng, sơn trà.+ pkd2: shophouse fpt, ngũ hành sơn.","bán nhà 3 tầng mặt tiền đường 10m5 mai thúc lân, khu an thượng gần biển, mỹ an, ngũ hành sơn. diện tích 90,5m2, ngang 5m. hướng tây lệch nam. đường rộng 10m5. công năng nhà 3 tầng mới hiện đại. thiết kế tầng 1 trống suốt tiện kinh doanh, bếp, phòng khách, 3 phòng ngủ, 6 wc. vị trí ngay khu phố tây an thượng, cách biển mỹ khê 500m, gần nguyễn văn thoại, tuyến đường kinh doanh tốt. giá bán đến công chứng 13,5 tỷ tl. liên hệ xem nhà call/zalo.bđs newlands chuyên nhà đất thổ cư đà nẵng. pkd1 12 vũ văn dũng, sơn trà. pkd2 shophouse fpt, ngũ hành sơn."
46,46,"bán nhà 3 tầng 2 mặt tiền đường dương đình nghệ, khu phố hàn quốc, an hải bắc, sơn trà, đà nẵng.- diện tích: 192 m2(ngang 10,7, dài 19,5m) dts: 398m. 2 mt đường 7m5, vỉa hè 4,5 m. hướng nam và tây.- mô tả: hiện tại đã xây 2 nhà , 1 nhà 2 tầng đang cho hàn quốc thuê kinh doanh , 1 nhà 3 tầng(có 5pn, bếp, phòng thờ, 4wc, pk, sân thơi, sân để xe rộng)  có nguồn thu ổn định .- nội thất đầy đủ, tiện nghi, không gian đẹp, sang trọng.-  vị trí : tọa lạc vị trí đắc địa ngay khu phố hàn quốc sầm uất .tiện ích xung quanh đầy đủ: gần chợ, trường học, gần biển, gym...- kinh doanh vô cùng thuận lợi, tiềm năng sinh lời cực lớn , song song với đường phạm văn đồng, đi bộ xuống biển chỉ 500m.- giá bán đến công chứng: 28,8 tỷ tl.- liên hệ xem nhà:   call/zalo.bất động sản newlands chuyên nhà đất thổ cư đà nẵng+ pkd1: 12 vũ văn dũng, sơn trà+ pkd2: trục shophouse fpt, ngũ hành sơn.","bán nhà 3 tầng 2 mặt tiền đường dương đình nghệ, khu phố hàn quốc, an hải bắc, sơn trà, đà nẵng. diện tích 192 m2 (ngang 10,7, dài 19,5m) dts 398m. 2 mt đường 7m5, vỉa hè 4,5 m. hướng nam và tây. mô tả hiện tại đã xây 2 nhà , 1 nhà 2 tầng đang cho hàn quốc thuê kinh doanh , 1 nhà 3 tầng (có 5pn, bếp, phòng thờ, 4wc, pk, sân thơi, sân để xe rộng) có nguồn thu ổn định . nội thất đầy đủ, tiện nghi, không gian đẹp, sang trọng. vị trí tọa lạc vị trí đắc địa ngay khu phố hàn quốc sầm uất . tiện ích xung quanh đầy đủ gần chợ, trường học, gần biển, gym... kinh doanh vô cùng thuận lợi, tiềm năng sinh lời cực lớn , song song với đường phạm văn đồng, đi bộ xuống biển chỉ 500m. giá bán đến công chứng 28,8 tỷ tl. liên hệ xem nhà call/zalo.bất động sản newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 trục shophouse fpt, ngũ hành sơn."
47,47,"bán lô góc 2 mặt tiền đường nguyễn đức an và phạm vấn, quận sơn trà, đà nẵng, cách biển 300m.- diện tích : 185m2 , ngang 10m , xây được cao tầng.- hai đường: 7m5 lề 4m, hướng tây nam và đông nam.- hiện trạng: đất trống, sạch đẹp.- vị trí: ngay trung tâm tp đà nẵng, gần biển mỹ khê, đường chính thông ra trục hồ nghinh và vương thừa vũ, gần chợ, trường học, siêu thị,.. thích hợp mua đầu tư, xây căn hộ, khách sạn,..- giá bán đến công chứng: 18,5 tỷ có thương lượng.- liên hệ xem đất:    call/zalo bđs newlands chuyên nhà đất thổ cư đà nẵng.+ pkd1: 12 vũ văn dũng, sơn trà.+ pkd2: 31 loseby, sơn trà.+ pkd3: trục shophouse fpt, ngũ hành sơn.","bán lô góc 2 mặt tiền đường nguyễn đức an và phạm vấn, quận sơn trà, đà nẵng, cách biển 300m. diện tích 185m2 , ngang 10m , xây được cao tầng. hai đường 7m5 lề 4m, hướng tây nam và đông nam. hiện trạng đất trống, sạch đẹp. vị trí ngay trung tâm tp đà nẵng, gần biển mỹ khê, đường chính thông ra trục hồ nghinh và vương thừa vũ, gần chợ, trường học, siêu thị,.. thích hợp mua đầu tư, xây căn hộ, khách sạn,.. giá bán đến công chứng 18,5 tỷ có thương lượng. liên hệ xem đất call/zalo bđs newlands chuyên nhà đất thổ cư đà nẵng. pkd1 12 vũ văn dũng, sơn trà. pkd2 31 loseby, sơn trà. pkd3 trục shophouse fpt, ngũ hành sơn."
